season,round,constructorId,position,points,wins,points_after_race,wins_after_race,position_after_race
2012,19,marussia,10,0.0,0,0.0,0.0,10.0
2012,19,caterham,11,0.0,0,0.0,0.0,11.0
2012,19,hrt,12,0.0,0,0.0,0.0,12.0
2012,20,red_bull,1,460.0,7,440.0,7.0,1.0
2012,20,ferrari,2,400.0,3,367.0,3.0,2.0
2012,20,mclaren,3,378.0,7,353.0,6.0,3.0
2012,20,lotus_f1,4,303.0,1,302.0,1.0,4.0
2012,20,mercedes,5,142.0,1,136.0,1.0,5.0
2012,20,sauber,6,126.0,0,124.0,0.0,6.0
2012,20,force_india,7,109.0,0,99.0,0.0,7.0
2012,20,williams,8,76.0,1,76.0,1.0,8.0
2012,20,toro_rosso,9,26.0,0,22.0,0.0,9.0
2012,20,caterham,10,0.0,0,0.0,0.0,11.0
2012,20,marussia,11,0.0,0,0.0,0.0,10.0
2012,20,hrt,12,0.0,0,0.0,0.0,12.0
2013,1,ferrari,1,30.0,0,,,
2013,1,lotus_f1,2,26.0,1,,,
2013,1,red_bull,3,23.0,0,,,
2013,1,mercedes,4,10.0,0,,,
2013,1,force_india,5,10.0,0,,,
2013,1,mclaren,6,2.0,0,,,
2013,1,toro_rosso,7,0.0,0,,,
2013,1,sauber,8,0.0,0,,,
2013,1,williams,9,0.0,0,,,
2013,1,marussia,10,0.0,0,,,
2013,1,caterham,11,0.0,0,,,
2013,2,red_bull,1,66.0,1,23.0,0.0,3.0
2013,2,lotus_f1,2,40.0,1,26.0,1.0,2.0
2013,2,ferrari,3,40.0,0,30.0,0.0,1.0
2013,2,mercedes,4,37.0,0,10.0,0.0,4.0
2013,2,force_india,5,10.0,0,10.0,0.0,5.0
2013,2,sauber,6,4.0,0,0.0,0.0,8.0
2013,2,mclaren,7,4.0,0,2.0,0.0,6.0
2013,2,toro_rosso,8,1.0,0,0.0,0.0,7.0
2013,2,williams,9,0.0,0,0.0,0.0,9.0
2013,2,marussia,10,0.0,0,0.0,0.0,10.0
2013,2,caterham,11,0.0,0,0.0,0.0,11.0
2013,3,red_bull,1,78.0,1,66.0,1.0,1.0
2013,3,ferrari,2,73.0,1,40.0,0.0,3.0
2013,3,lotus_f1,3,60.0,1,40.0,1.0,2.0
2013,3,mercedes,4,52.0,0,37.0,0.0,4.0
2013,3,mclaren,5,14.0,0,4.0,0.0,7.0
2013,3,force_india,6,14.0,0,10.0,0.0,5.0
2013,3,toro_rosso,7,7.0,0,1.0,0.0,8.0
2013,3,sauber,8,5.0,0,4.0,0.0,6.0
2013,3,williams,9,0.0,0,0.0,0.0,9.0
2013,3,marussia,10,0.0,0,0.0,0.0,10.0
2013,3,caterham,11,0.0,0,0.0,0.0,11.0
2013,4,red_bull,1,109.0,2,78.0,1.0,1.0
2013,4,lotus_f1,2,93.0,1,60.0,1.0,3.0
2013,4,ferrari,3,77.0,1,73.0,1.0,2.0
2013,4,mercedes,4,64.0,0,52.0,0.0,4.0
2013,4,force_india,5,26.0,0,14.0,0.0,6.0
2013,4,mclaren,6,23.0,0,14.0,0.0,5.0
2013,4,toro_rosso,7,7.0,0,7.0,0.0,7.0
2013,4,sauber,8,5.0,0,5.0,0.0,8.0
2013,4,williams,9,0.0,0,0.0,0.0,9.0
2013,4,marussia,10,0.0,0,0.0,0.0,10.0
2013,4,caterham,11,0.0,0,0.0,0.0,11.0
2013,5,red_bull,1,131.0,2,109.0,2.0,1.0
2013,5,ferrari,2,117.0,2,77.0,1.0,3.0
2013,5,lotus_f1,3,111.0,1,93.0,1.0,2.0
2013,5,mercedes,4,72.0,0,64.0,0.0,4.0
2013,5,force_india,5,32.0,0,26.0,0.0,5.0
2013,5,mclaren,6,29.0,0,23.0,0.0,6.0
2013,5,toro_rosso,7,8.0,0,7.0,0.0,7.0
2013,5,sauber,8,5.0,0,5.0,0.0,8.0
2013,5,williams,9,0.0,0,0.0,0.0,9.0
2013,5,marussia,10,0.0,0,0.0,0.0,10.0
2013,5,caterham,11,0.0,0,0.0,0.0,11.0
2013,6,red_bull,1,164.0,2,131.0,2.0,1.0
2013,6,ferrari,2,123.0,2,117.0,2.0,2.0
2013,6,lotus_f1,3,112.0,1,111.0,1.0,3.0
2013,6,mercedes,4,109.0,1,72.0,0.0,4.0
2013,6,force_india,5,44.0,0,32.0,0.0,5.0
2013,6,mclaren,6,37.0,0,29.0,0.0,6.0
2013,6,toro_rosso,7,12.0,0,8.0,0.0,7.0
2013,6,sauber,8,5.0,0,5.0,0.0,8.0
2013,6,williams,9,0.0,0,0.0,0.0,9.0
2013,6,marussia,10,0.0,0,0.0,0.0,10.0
2013,6,caterham,11,0.0,0,0.0,0.0,11.0
2013,7,red_bull,1,201.0,3,164.0,2.0,1.0
2013,7,ferrari,2,145.0,2,123.0,2.0,2.0
2013,7,mercedes,3,134.0,1,109.0,1.0,4.0
2013,7,lotus_f1,4,114.0,1,112.0,1.0,3.0
2013,7,force_india,5,51.0,0,44.0,0.0,5.0
2013,7,mclaren,6,37.0,0,37.0,0.0,6.0
2013,7,toro_rosso,7,20.0,0,12.0,0.0,7.0
2013,7,sauber,8,5.0,0,5.0,0.0,8.0
2013,7,williams,9,0.0,0,0.0,0.0,9.0
2013,7,marussia,10,0.0,0,0.0,0.0,10.0
2013,7,caterham,11,0.0,0,0.0,0.0,11.0
2013,8,red_bull,1,219.0,3,201.0,3.0,1.0
2013,8,mercedes,2,171.0,2,134.0,1.0,3.0
2013,8,ferrari,3,168.0,2,145.0,2.0,2.0
2013,8,lotus_f1,4,124.0,1,114.0,1.0,4.0
2013,8,force_india,5,59.0,0,51.0,0.0,5.0
2013,8,mclaren,6,37.0,0,37.0,0.0,6.0
2013,8,toro_rosso,7,24.0,0,20.0,0.0,7.0
2013,8,sauber,8,6.0,0,5.0,0.0,8.0
2013,8,williams,9,0.0,0,0.0,0.0,9.0
2013,8,marussia,10,0.0,0,0.0,0.0,10.0
2013,8,caterham,11,0.0,0,0.0,0.0,11.0
2013,9,red_bull,1,250.0,4,219.0,3.0,1.0
2013,9,mercedes,2,183.0,2,171.0,2.0,2.0
2013,9,ferrari,3,180.0,2,168.0,2.0,3.0
2013,9,lotus_f1,4,157.0,1,124.0,1.0,4.0
2013,9,force_india,5,59.0,0,59.0,0.0,5.0
2013,9,mclaren,6,49.0,0,37.0,0.0,6.0
2013,9,toro_rosso,7,24.0,0,24.0,0.0,7.0
2013,9,sauber,8,7.0,0,6.0,0.0,8.0
2013,9,williams,9,0.0,0,0.0,0.0,9.0
2013,9,marussia,10,0.0,0,0.0,0.0,10.0
2013,9,caterham,11,0.0,0,0.0,0.0,11.0
2013,10,red_bull,1,277.0,4,250.0,4.0,1.0
2013,10,mercedes,2,208.0,3,183.0,2.0,2.0
2013,10,ferrari,3,194.0,2,180.0,2.0,3.0
2013,10,lotus_f1,4,183.0,1,157.0,1.0,4.0
2013,10,force_india,5,59.0,0,59.0,0.0,5.0
2013,10,mclaren,6,57.0,0,49.0,0.0,6.0
2013,10,toro_rosso,7,24.0,0,24.0,0.0,7.0
2013,10,sauber,8,7.0,0,7.0,0.0,8.0
2013,10,williams,9,1.0,0,0.0,0.0,9.0
2013,10,marussia,10,0.0,0,0.0,0.0,10.0
2013,10,caterham,11,0.0,0,0.0,0.0,11.0
2013,11,red_bull,1,312.0,5,277.0,4.0,1.0
2013,11,mercedes,2,235.0,3,208.0,3.0,2.0
2013,11,ferrari,3,218.0,2,194.0,2.0,3.0
2013,11,lotus_f1,4,187.0,1,183.0,1.0,4.0
2013,11,mclaren,5,65.0,0,57.0,0.0,6.0
2013,11,force_india,6,61.0,0,59.0,0.0,5.0
2013,11,toro_rosso,7,25.0,0,24.0,0.0,7.0
2013,11,sauber,8,7.0,0,7.0,0.0,8.0
2013,11,williams,9,1.0,0,1.0,0.0,9.0
2013,11,marussia,10,0.0,0,0.0,0.0,10.0
2013,11,caterham,11,0.0,0,0.0,0.0,11.0
2013,12,red_bull,1,352.0,6,312.0,5.0,1.0
2013,12,ferrari,2,248.0,2,218.0,2.0,3.0
2013,12,mercedes,3,245.0,3,235.0,3.0,2.0
2013,12,lotus_f1,4,191.0,1,187.0,1.0,4.0
2013,12,mclaren,5,66.0,0,65.0,0.0,5.0
2013,12,force_india,6,61.0,0,61.0,0.0,6.0
2013,12,toro_rosso,7,31.0,0,25.0,0.0,7.0
2013,12,sauber,8,17.0,0,7.0,0.0,8.0
2013,12,williams,9,1.0,0,1.0,0.0,9.0
2013,12,marussia,10,0.0,0,0.0,0.0,10.0
2013,12,caterham,11,0.0,0,0.0,0.0,11.0
2013,13,red_bull,1,377.0,7,352.0,6.0,1.0
2013,13,ferrari,2,274.0,2,248.0,2.0,2.0
2013,13,mercedes,3,267.0,3,245.0,3.0,3.0
2013,13,lotus_f1,4,206.0,1,191.0,1.0,4.0
2013,13,mclaren,5,76.0,0,66.0,0.0,5.0
2013,13,force_india,6,62.0,0,61.0,0.0,6.0
2013,13,toro_rosso,7,31.0,0,31.0,0.0,7.0
2013,13,sauber,8,19.0,0,17.0,0.0,8.0
2013,13,williams,9,1.0,0,1.0,0.0,9.0
2013,13,marussia,10,0.0,0,0.0,0.0,10.0
2013,13,caterham,11,0.0,0,0.0,0.0,11.0
2013,14,red_bull,1,402.0,8,377.0,7.0,1.0
2013,14,ferrari,2,284.0,2,274.0,2.0,2.0
2013,14,mercedes,3,283.0,3,267.0,3.0,3.0
2013,14,lotus_f1,4,239.0,1,206.0,1.0,4.0
2013,14,mclaren,5,81.0,0,76.0,0.0,5.0
2013,14,force_india,6,62.0,0,62.0,0.0,6.0
2013,14,sauber,7,31.0,0,19.0,0.0,8.0
2013,14,toro_rosso,8,31.0,0,31.0,0.0,7.0
2013,14,williams,9,1.0,0,1.0,0.0,9.0
2013,14,marussia,10,0.0,0,0.0,0.0,10.0
2013,14,caterham,11,0.0,0,0.0,0.0,11.0
2013,15,red_bull,1,445.0,9,402.0,8.0,1.0
2013,15,ferrari,2,297.0,2,284.0,2.0,2.0
2013,15,mercedes,3,287.0,3,283.0,3.0,3.0
2013,15,lotus_f1,4,264.0,1,239.0,1.0,4.0
2013,15,mclaren,5,83.0,0,81.0,0.0,5.0
2013,15,force_india,6,62.0,0,62.0,0.0,6.0
2013,15,sauber,7,45.0,0,31.0,0.0,7.0
2013,15,toro_rosso,8,31.0,0,31.0,0.0,8.0
2013,15,williams,9,1.0,0,1.0,0.0,9.0
2013,15,marussia,10,0.0,0,0.0,0.0,10.0
2013,15,caterham,11,0.0,0,0.0,0.0,11.0
2013,16,red_bull,1,470.0,10,445.0,9.0,1.0
2013,16,mercedes,2,313.0,3,287.0,3.0,3.0
2013,16,ferrari,3,309.0,2,297.0,2.0,2.0
2013,16,lotus_f1,4,285.0,1,264.0,1.0,4.0
2013,16,mclaren,5,93.0,0,83.0,0.0,5.0
2013,16,force_india,6,68.0,0,62.0,0.0,6.0
2013,16,sauber,7,45.0,0,45.0,0.0,7.0
2013,16,toro_rosso,8,32.0,0,31.0,0.0,8.0
2013,16,williams,9,1.0,0,1.0,0.0,9.0
2013,16,marussia,10,0.0,0,0.0,0.0,10.0
2013,16,caterham,11,0.0,0,0.0,0.0,11.0
2013,17,red_bull,1,513.0,11,470.0,10.0,1.0
2013,17,mercedes,2,334.0,3,313.0,3.0,2.0
2013,17,ferrari,3,323.0,2,309.0,2.0,3.0
2013,17,lotus_f1,4,297.0,1,285.0,1.0,4.0
2013,17,mclaren,5,95.0,0,93.0,0.0,5.0
2013,17,force_india,6,77.0,0,68.0,0.0,6.0
2013,17,sauber,7,45.0,0,45.0,0.0,7.0
2013,17,toro_rosso,8,32.0,0,32.0,0.0,8.0
2013,17,williams,9,1.0,0,1.0,0.0,9.0
2013,17,marussia,10,0.0,0,0.0,0.0,10.0
2013,17,caterham,11,0.0,0,0.0,0.0,11.0
2013,18,red_bull,1,553.0,12,513.0,11.0,1.0
2013,18,mercedes,2,348.0,3,334.0,3.0,2.0
2013,18,ferrari,3,333.0,2,323.0,2.0,3.0
2013,18,lotus_f1,4,315.0,1,297.0,1.0,4.0
2013,18,mclaren,5,102.0,0,95.0,0.0,5.0
2013,18,force_india,6,77.0,0,77.0,0.0,6.0
2013,18,sauber,7,53.0,0,45.0,0.0,7.0
2013,18,toro_rosso,8,32.0,0,32.0,0.0,8.0
2013,18,williams,9,5.0,0,1.0,0.0,9.0
2013,18,marussia,10,0.0,0,0.0,0.0,10.0
2013,18,caterham,11,0.0,0,0.0,0.0,11.0
2013,19,red_bull,1,596.0,13,553.0,12.0,1.0
2013,19,mercedes,2,360.0,3,348.0,3.0,2.0
2013,19,ferrari,3,354.0,2,333.0,2.0,3.0
2013,19,lotus_f1,4,315.0,1,315.0,1.0,4.0
2013,19,mclaren,5,122.0,0,102.0,0.0,5.0
2013,19,force_india,6,77.0,0,77.0,0.0,6.0
2013,19,sauber,7,57.0,0,53.0,0.0,7.0
2013,19,toro_rosso,8,33.0,0,32.0,0.0,8.0
2013,19,williams,9,5.0,0,5.0,0.0,9.0
2013,19,marussia,10,0.0,0,0.0,0.0,10.0
2013,19,caterham,11,0.0,0,0.0,0.0,11.0
2014,1,mclaren,1,33.0,0,,,
2014,1,mercedes,2,25.0,1,,,
2014,1,ferrari,3,18.0,0,,,
2014,1,williams,4,10.0,0,,,
2014,1,force_india,5,9.0,0,,,
2014,1,toro_rosso,6,6.0,0,,,
2014,1,sauber,7,0.0,0,,,
2014,1,marussia,8,0.0,0,,,
2014,1,lotus_f1,9,0.0,0,,,
2014,1,caterham,10,0.0,0,,,
2014,1,red_bull,11,0.0,0,,,
2014,2,mercedes,1,68.0,2,25.0,1.0,2.0
2014,2,mclaren,2,43.0,0,33.0,0.0,1.0
2014,2,ferrari,3,30.0,0,18.0,0.0,3.0
2014,2,williams,4,20.0,0,10.0,0.0,4.0
2014,2,force_india,5,19.0,0,9.0,0.0,5.0
2014,2,red_bull,6,15.0,0,0.0,0.0,11.0
2014,2,toro_rosso,7,7.0,0,6.0,0.0,6.0
2014,2,sauber,8,0.0,0,0.0,0.0,7.0
2014,2,lotus_f1,9,0.0,0,0.0,0.0,9.0
2014,2,caterham,10,0.0,0,0.0,0.0,10.0
2014,2,marussia,11,0.0,0,0.0,0.0,8.0
2014,3,mercedes,1,111.0,3,68.0,2.0,1.0
2014,3,force_india,2,44.0,0,19.0,0.0,5.0
2014,3,mclaren,3,43.0,0,43.0,0.0,2.0
2014,3,red_bull,4,35.0,0,15.0,0.0,6.0
2014,3,ferrari,5,33.0,0,30.0,0.0,3.0
2014,3,williams,6,30.0,0,20.0,0.0,4.0
2014,3,toro_rosso,7,7.0,0,7.0,0.0,7.0
2014,3,lotus_f1,8,0.0,0,0.0,0.0,9.0
2014,3,sauber,9,0.0,0,0.0,0.0,8.0
2014,3,marussia,10,0.0,0,0.0,0.0,11.0
2014,3,caterham,11,0.0,0,0.0,0.0,10.0
2014,4,mercedes,1,154.0,4,111.0,3.0,1.0
2014,4,red_bull,2,57.0,0,35.0,0.0,4.0
2014,4,force_india,3,54.0,0,44.0,0.0,2.0
2014,4,ferrari,4,52.0,0,33.0,0.0,5.0
2014,4,mclaren,5,43.0,0,43.0,0.0,3.0
2014,4,williams,6,36.0,0,30.0,0.0,6.0
2014,4,toro_rosso,7,8.0,0,7.0,0.0,7.0
2014,4,lotus_f1,8,0.0,0,0.0,0.0,8.0
2014,4,sauber,9,0.0,0,0.0,0.0,9.0
2014,4,marussia,10,0.0,0,0.0,0.0,10.0
2014,4,caterham,11,0.0,0,0.0,0.0,11.0
2014,5,mercedes,1,197.0,5,154.0,4.0,1.0
2014,5,red_bull,2,84.0,0,57.0,0.0,2.0
2014,5,ferrari,3,66.0,0,52.0,0.0,4.0
2014,5,force_india,4,57.0,0,54.0,0.0,3.0
2014,5,williams,5,46.0,0,36.0,0.0,6.0
2014,5,mclaren,6,43.0,0,43.0,0.0,5.0
2014,5,toro_rosso,7,8.0,0,8.0,0.0,7.0
2014,5,lotus_f1,8,4.0,0,0.0,0.0,8.0
2014,5,sauber,9,0.0,0,0.0,0.0,9.0
2014,5,marussia,10,0.0,0,0.0,0.0,10.0
2014,5,caterham,11,0.0,0,0.0,0.0,11.0
2014,6,mercedes,1,240.0,6,197.0,5.0,1.0
2014,6,red_bull,2,99.0,0,84.0,0.0,2.0
2014,6,ferrari,3,78.0,0,66.0,0.0,3.0
2014,6,force_india,4,67.0,0,57.0,0.0,4.0
2014,6,mclaren,5,52.0,0,43.0,0.0,6.0
2014,6,williams,6,52.0,0,46.0,0.0,5.0
2014,6,lotus_f1,7,8.0,0,4.0,0.0,8.0
2014,6,toro_rosso,8,8.0,0,8.0,0.0,7.0
2014,6,marussia,9,2.0,0,0.0,0.0,10.0
2014,6,sauber,10,0.0,0,0.0,0.0,9.0
2014,6,caterham,11,0.0,0,0.0,0.0,11.0
2014,7,mercedes,1,258.0,6,240.0,6.0,1.0
2014,7,red_bull,2,139.0,1,99.0,0.0,2.0
2014,7,ferrari,3,87.0,0,78.0,0.0,3.0
2014,7,force_india,4,77.0,0,67.0,0.0,4.0
2014,7,mclaren,5,66.0,0,52.0,0.0,5.0
2014,7,williams,6,58.0,0,52.0,0.0,6.0
2014,7,toro_rosso,7,12.0,0,8.0,0.0,8.0
2014,7,lotus_f1,8,8.0,0,8.0,0.0,7.0
2014,7,marussia,9,2.0,0,2.0,0.0,9.0
2014,7,sauber,10,0.0,0,0.0,0.0,10.0
2014,7,caterham,11,0.0,0,0.0,0.0,11.0
2014,8,mercedes,1,301.0,7,258.0,6.0,1.0
2014,8,red_bull,2,143.0,1,139.0,1.0,2.0
2014,8,ferrari,3,98.0,0,87.0,0.0,3.0
2014,8,force_india,4,87.0,0,77.0,0.0,4.0
2014,8,williams,5,85.0,0,58.0,0.0,6.0
2014,8,mclaren,6,72.0,0,66.0,0.0,5.0
2014,8,toro_rosso,7,12.0,0,12.0,0.0,7.0
2014,8,lotus_f1,8,8.0,0,8.0,0.0,8.0
2014,8,marussia,9,2.0,0,2.0,0.0,9.0
2014,8,sauber,10,0.0,0,0.0,0.0,10.0
2014,8,caterham,11,0.0,0,0.0,0.0,11.0
2014,9,mercedes,1,326.0,8,301.0,7.0,1.0
2014,9,red_bull,2,168.0,1,143.0,1.0,2.0
2014,9,ferrari,3,106.0,0,98.0,0.0,3.0
2014,9,williams,4,103.0,0,85.0,0.0,5.0
2014,9,force_india,5,91.0,0,87.0,0.0,4.0
2014,9,mclaren,6,90.0,0,72.0,0.0,6.0
2014,9,toro_rosso,7,15.0,0,12.0,0.0,7.0
2014,9,lotus_f1,8,8.0,0,8.0,0.0,8.0
2014,9,marussia,9,2.0,0,2.0,0.0,9.0
2014,9,sauber,10,0.0,0,0.0,0.0,10.0
2014,9,caterham,11,0.0,0,0.0,0.0,11.0
2014,10,mercedes,1,366.0,9,326.0,8.0,1.0
2014,10,red_bull,2,188.0,1,168.0,1.0,2.0
2014,10,williams,3,121.0,0,103.0,0.0,4.0
2014,10,ferrari,4,116.0,0,106.0,0.0,3.0
2014,10,force_india,5,98.0,0,91.0,0.0,5.0
2014,10,mclaren,6,96.0,0,90.0,0.0,6.0
2014,10,toro_rosso,7,15.0,0,15.0,0.0,7.0
2014,10,lotus_f1,8,8.0,0,8.0,0.0,8.0
2014,10,marussia,9,2.0,0,2.0,0.0,9.0
2014,10,sauber,10,0.0,0,0.0,0.0,10.0
2014,10,caterham,11,0.0,0,0.0,0.0,11.0
2014,11,mercedes,1,393.0,9,366.0,9.0,1.0
2014,11,red_bull,2,219.0,2,188.0,1.0,2.0
2014,11,ferrari,3,142.0,0,116.0,0.0,4.0
2014,11,williams,4,135.0,0,121.0,0.0,3.0
2014,11,force_india,5,98.0,0,98.0,0.0,5.0
2014,11,mclaren,6,97.0,0,96.0,0.0,6.0
2014,11,toro_rosso,7,17.0,0,15.0,0.0,7.0
2014,11,lotus_f1,8,8.0,0,8.0,0.0,8.0
2014,11,marussia,9,2.0,0,2.0,0.0,9.0
2014,11,sauber,10,0.0,0,0.0,0.0,10.0
2014,11,caterham,11,0.0,0,0.0,0.0,11.0
2014,12,mercedes,1,411.0,9,393.0,9.0,1.0
2014,12,red_bull,2,254.0,3,219.0,2.0,2.0
2014,12,ferrari,3,160.0,0,142.0,0.0,3.0
2014,12,williams,4,150.0,0,135.0,0.0,4.0
2014,12,mclaren,5,105.0,0,97.0,0.0,6.0
2014,12,force_india,6,103.0,0,98.0,0.0,5.0
2014,12,toro_rosso,7,19.0,0,17.0,0.0,7.0
2014,12,lotus_f1,8,8.0,0,8.0,0.0,8.0
2014,12,marussia,9,2.0,0,2.0,0.0,9.0
2014,12,sauber,10,0.0,0,0.0,0.0,10.0
2014,12,caterham,11,0.0,0,0.0,0.0,11.0
2014,13,mercedes,1,454.0,10,411.0,9.0,1.0
2014,13,red_bull,2,272.0,3,254.0,3.0,2.0
2014,13,williams,3,177.0,0,150.0,0.0,4.0
2014,13,ferrari,4,162.0,0,160.0,0.0,3.0
2014,13,mclaren,5,110.0,0,105.0,0.0,5.0
2014,13,force_india,6,109.0,0,103.0,0.0,6.0
2014,13,toro_rosso,7,19.0,0,19.0,0.0,7.0
2014,13,lotus_f1,8,8.0,0,8.0,0.0,8.0
2014,13,marussia,9,2.0,0,2.0,0.0,9.0
2014,13,sauber,10,0.0,0,0.0,0.0,10.0
2014,13,caterham,11,0.0,0,0.0,0.0,11.0
2014,14,mercedes,1,479.0,11,454.0,10.0,1.0
2014,14,red_bull,2,305.0,3,272.0,3.0,2.0
2014,14,williams,3,187.0,0,177.0,0.0,3.0
2014,14,ferrari,4,178.0,0,162.0,0.0,4.0
2014,14,force_india,5,117.0,0,109.0,0.0,6.0
2014,14,mclaren,6,111.0,0,110.0,0.0,5.0
2014,14,toro_rosso,7,27.0,0,19.0,0.0,7.0
2014,14,lotus_f1,8,8.0,0,8.0,0.0,8.0
2014,14,marussia,9,2.0,0,2.0,0.0,9.0
2014,14,sauber,10,0.0,0,0.0,0.0,10.0
2014,14,caterham,11,0.0,0,0.0,0.0,11.0
2014,15,mercedes,1,522.0,12,479.0,11.0,1.0
2014,15,red_bull,2,332.0,3,305.0,3.0,2.0
2014,15,williams,3,201.0,0,187.0,0.0,3.0
2014,15,ferrari,4,178.0,0,178.0,0.0,4.0
2014,15,force_india,5,122.0,0,117.0,0.0,5.0
2014,15,mclaren,6,121.0,0,111.0,0.0,6.0
2014,15,toro_rosso,7,29.0,0,27.0,0.0,7.0
2014,15,lotus_f1,8,8.0,0,8.0,0.0,8.0
2014,15,marussia,9,2.0,0,2.0,0.0,9.0
2014,15,sauber,10,0.0,0,0.0,0.0,10.0
2014,15,caterham,11,0.0,0,0.0,0.0,11.0
2014,16,mercedes,1,565.0,13,522.0,12.0,1.0
2014,16,red_bull,2,342.0,3,332.0,3.0,2.0
2014,16,williams,3,216.0,0,201.0,0.0,3.0
2014,16,ferrari,4,188.0,0,178.0,0.0,4.0
2014,16,mclaren,5,143.0,0,121.0,0.0,6.0
2014,16,force_india,6,123.0,0,122.0,0.0,5.0
2014,16,toro_rosso,7,29.0,0,29.0,0.0,7.0
2014,16,lotus_f1,8,8.0,0,8.0,0.0,8.0
2014,16,marussia,9,2.0,0,2.0,0.0,9.0
2014,16,sauber,10,0.0,0,0.0,0.0,10.0
2014,16,caterham,11,0.0,0,0.0,0.0,11.0
2014,17,mercedes,1,608.0,14,565.0,13.0,1.0
2014,17,red_bull,2,363.0,3,342.0,3.0,2.0
2014,17,williams,3,238.0,0,216.0,0.0,3.0
2014,17,ferrari,4,196.0,0,188.0,0.0,4.0
2014,17,mclaren,5,147.0,0,143.0,0.0,5.0
2014,17,force_india,6,123.0,0,123.0,0.0,6.0
2014,17,toro_rosso,7,30.0,0,29.0,0.0,7.0
2014,17,lotus_f1,8,10.0,0,8.0,0.0,8.0
2014,17,marussia,9,2.0,0,2.0,0.0,9.0
2014,17,sauber,10,0.0,0,0.0,0.0,10.0
2014,17,caterham,11,0.0,0,0.0,0.0,11.0
2014,18,mercedes,1,651.0,15,608.0,14.0,1.0
2014,18,red_bull,2,373.0,3,363.0,3.0,2.0
2014,18,williams,3,254.0,0,238.0,0.0,3.0
2014,18,ferrari,4,210.0,0,196.0,0.0,4.0
2014,18,mclaren,5,161.0,0,147.0,0.0,5.0
2014,18,force_india,6,127.0,0,123.0,0.0,6.0
2014,18,toro_rosso,7,30.0,0,30.0,0.0,7.0
2014,18,lotus_f1,8,10.0,0,10.0,0.0,8.0
2014,18,marussia,9,2.0,0,2.0,0.0,9.0
2014,18,sauber,10,0.0,0,0.0,0.0,10.0
2014,18,caterham,11,0.0,0,0.0,0.0,11.0
2014,19,mercedes,1,701.0,16,651.0,15.0,1.0
2014,19,red_bull,2,405.0,3,373.0,3.0,2.0
2014,19,williams,3,320.0,0,254.0,0.0,3.0
2014,19,ferrari,4,216.0,0,210.0,0.0,4.0
2014,19,mclaren,5,181.0,0,161.0,0.0,5.0
2014,19,force_india,6,155.0,0,127.0,0.0,6.0
2014,19,toro_rosso,7,30.0,0,30.0,0.0,7.0
2014,19,lotus_f1,8,10.0,0,10.0,0.0,8.0
2014,19,marussia,9,2.0,0,2.0,0.0,9.0
2014,19,sauber,10,0.0,0,0.0,0.0,10.0
2014,19,caterham,11,0.0,0,0.0,0.0,11.0
2015,1,mercedes,1,43.0,1,,,
2015,1,ferrari,2,15.0,0,,,
2015,1,sauber,3,14.0,0,,,
2015,1,williams,4,12.0,0,,,
2015,1,red_bull,5,8.0,0,,,
2015,1,force_india,6,7.0,0,,,
2015,1,toro_rosso,7,2.0,0,,,
2015,1,mclaren,8,0.0,0,,,
2015,1,lotus_f1,9,0.0,0,,,
2015,2,mercedes,1,76.0,1,43.0,1.0,1.0
2015,2,ferrari,2,52.0,1,15.0,0.0,2.0
2015,2,williams,3,30.0,0,12.0,0.0,4.0
2015,2,sauber,4,14.0,0,14.0,0.0,3.0
2015,2,toro_rosso,5,12.0,0,2.0,0.0,7.0
2015,2,red_bull,6,11.0,0,8.0,0.0,5.0
2015,2,force_india,7,7.0,0,7.0,0.0,6.0
2015,2,lotus_f1,8,0.0,0,0.0,0.0,9.0
2015,2,mclaren,9,0.0,0,0.0,0.0,8.0
2015,2,manor,10,0.0,0,,,
2015,3,mercedes,1,119.0,2,76.0,1.0,1.0
2015,3,ferrari,2,79.0,1,52.0,1.0,2.0
2015,3,williams,3,48.0,0,30.0,0.0,3.0
2015,3,sauber,4,19.0,0,14.0,0.0,4.0
2015,3,red_bull,5,13.0,0,11.0,0.0,6.0
2015,3,toro_rosso,6,12.0,0,12.0,0.0,5.0
2015,3,force_india,7,7.0,0,7.0,0.0,7.0
2015,3,lotus_f1,8,6.0,0,0.0,0.0,8.0
2015,3,mclaren,9,0.0,0,0.0,0.0,9.0
2015,3,manor,10,0.0,0,0.0,0.0,10.0
2015,4,mercedes,1,159.0,3,119.0,2.0,1.0
2015,4,ferrari,2,107.0,1,79.0,1.0,2.0
2015,4,williams,3,61.0,0,48.0,0.0,3.0
2015,4,red_bull,4,23.0,0,13.0,0.0,5.0
2015,4,sauber,5,19.0,0,19.0,0.0,4.0
2015,4,lotus_f1,6,12.0,0,6.0,0.0,8.0
2015,4,toro_rosso,7,12.0,0,12.0,0.0,6.0
2015,4,force_india,8,11.0,0,7.0,0.0,7.0
2015,4,mclaren,9,0.0,0,0.0,0.0,9.0
2015,4,manor,10,0.0,0,0.0,0.0,10.0
2015,5,mercedes,1,202.0,4,159.0,3.0,1.0
2015,5,ferrari,2,132.0,1,107.0,1.0,2.0
2015,5,williams,3,81.0,0,61.0,0.0,3.0
2015,5,red_bull,4,30.0,0,23.0,0.0,4.0
2015,5,sauber,5,19.0,0,19.0,0.0,5.0
2015,5,lotus_f1,6,16.0,0,12.0,0.0,6.0
