season,round,raceName,circuitId,circuitName,lat,long,country,date,driverId,givenName,familyName,dateOfBirth,nationalityDriver,constructorId,nameConstructor,nationalityConstructor,position,points,grid,laps,status,millisRace,rankFastestLap,lapFastestLap,timeFastestLap,unitsAverageSpeed,speedAverageSpeed,positionDrivers,pointsDrivers,winsDrivers,positionConstructors,pointsConstructors,winsConstructors,driver,constructor,q1,q2,q3
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,France,2019-06-23,kubica,Robert,Kubica,1984-12-07,Polish,williams,Williams,British,18,0.0,18,51,+2 Laps,,20.0,50.0,1:36.608,kph,217.696,20.0,0.0,0.0,10.0,0.0,0.0,Lance Stroll,Racing Point,1:31.726,,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,France,2019-06-23,russell,George,Russell,1998-02-15,British,williams,Williams,British,19,0.0,20,51,+2 Laps,,19.0,51.0,1:35.830,kph,219.463,19.0,0.0,0.0,10.0,0.0,0.0,Robert Kubica,Williams,1:33.205,,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,France,2019-06-23,grosjean,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,20,0.0,16,44,Retired,,17.0,42.0,1:35.691,kph,219.782,17.0,2.0,0.0,9.0,16.0,0.0,Daniil Kvyat,Toro Rosso,1:31.564,,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,max_verstappen,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1,26.0,2,71,Finished,4921822.0,1.0,60.0,1:07.475,kph,230.378,3.0,126.0,1.0,3.0,169.0,1.0,Lewis Hamilton,Mercedes,1:03.818,1:03.803,1:03.262
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,leclerc,Charles,Leclerc,1997-10-16,Monegasque,ferrari,Ferrari,Italian,2,18.0,1,71,Finished,4924546.0,3.0,58.0,1:07.994,kph,228.62,5.0,105.0,0.0,2.0,228.0,0.0,Charles Leclerc,Ferrari,1:04.138,1:03.378,1:03.003
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,bottas,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,3,15.0,3,71,Finished,4940782.0,7.0,53.0,1:08.565,kph,226.716,2.0,166.0,2.0,1.0,363.0,8.0,Max Verstappen,Red Bull,1:03.807,1:03.835,1:03.439
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,vettel,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,4,12.0,9,71,Finished,4941432.0,2.0,62.0,1:07.676,kph,229.694,4.0,123.0,0.0,2.0,228.0,0.0,Pierre Gasly,Red Bull,1:04.412,1:03.988,1:04.199
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,hamilton,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,5,10.0,4,71,Finished,4944627.0,5.0,69.0,1:08.050,kph,228.432,1.0,197.0,6.0,1.0,363.0,8.0,Valtteri Bottas,Mercedes,1:04.084,1:03.863,1:03.537
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,norris,Lando,Norris,1999-11-13,British,mclaren,McLaren,British,6,8.0,5,70,+1 Lap,,8.0,69.0,1:08.699,kph,226.274,8.0,22.0,0.0,4.0,52.0,0.0,Kevin Magnussen,Haas F1 Team,1:04.778,1:04.466,1:04.072
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,gasly,Pierre,Gasly,1996-02-07,French,red_bull,Red Bull,Austrian,7,6.0,8,70,+1 Lap,,9.0,63.0,1:08.790,kph,225.974,6.0,43.0,0.0,3.0,169.0,1.0,Antonio Giovinazzi,Alfa Romeo,1:04.450,1:04.194,1:04.179
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,sainz,Carlos,Sainz,1994-09-01,Spanish,mclaren,McLaren,British,8,4.0,19,70,+1 Lap,,6.0,53.0,1:08.117,kph,228.207,7.0,30.0,0.0,4.0,52.0,0.0,George Russell,Williams,1:05.904,,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,raikkonen,Kimi,Räikkönen,1979-10-17,Finnish,alfa,Alfa Romeo,Swiss,9,2.0,6,70,+1 Lap,,15.0,57.0,1:09.126,kph,224.876,9.0,21.0,0.0,6.0,22.0,0.0,Lando Norris,McLaren,1:04.361,1:04.211,1:04.099
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,giovinazzi,Antonio,Giovinazzi,1993-12-14,Italian,alfa,Alfa Romeo,Swiss,10,1.0,7,70,+1 Lap,,13.0,57.0,1:09.051,kph,225.12,18.0,1.0,0.0,6.0,22.0,0.0,Kimi Räikkönen,Alfa Romeo,1:04.615,1:04.056,1:04.166
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,perez,Sergio,Pérez,1990-01-26,Mexican,racing_point,Racing Point,British,11,0.0,13,70,+1 Lap,,14.0,67.0,1:09.061,kph,225.087,13.0,13.0,0.0,7.0,19.0,0.0,Alexander Albon,Toro Rosso,1:04.708,1:04.665,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,ricciardo,Daniel,Ricciardo,1989-07-01,Australian,renault,Renault,French,12,0.0,12,70,+1 Lap,,4.0,65.0,1:08.019,kph,228.536,10.0,16.0,0.0,5.0,32.0,0.0,Nico Hülkenberg,Renault,1:04.733,1:04.516,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,hulkenberg,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,13,0.0,15,70,+1 Lap,,16.0,59.0,1:09.248,kph,224.48,11.0,16.0,0.0,5.0,32.0,0.0,Carlos Sainz,McLaren,1:04.453,1:13.601,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,stroll,Lance,Stroll,1998-10-29,Canadian,racing_point,Racing Point,British,14,0.0,14,70,+1 Lap,,17.0,57.0,1:09.288,kph,224.35,16.0,6.0,0.0,7.0,19.0,0.0,Daniel Ricciardo,Renault,1:04.647,1:04.790,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,albon,Alexander,Albon,1996-03-23,Thai,toro_rosso,Toro Rosso,Italian,15,0.0,18,70,+1 Lap,,11.0,59.0,1:08.946,kph,225.463,15.0,7.0,0.0,8.0,17.0,0.0,Daniil Kvyat,Toro Rosso,1:05.324,,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,grosjean,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,16,0.0,11,70,+1 Lap,,12.0,56.0,1:08.987,kph,225.329,17.0,2.0,0.0,9.0,16.0,0.0,Romain Grosjean,Haas F1 Team,1:04.552,1:04.490,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,kvyat,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,17,0.0,16,70,+1 Lap,,18.0,58.0,1:09.498,kph,223.672,14.0,10.0,0.0,8.0,17.0,0.0,Sergio Pérez,Racing Point,1:04.789,,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,kevin_magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,19,0.0,10,69,+2 Laps,,10.0,69.0,1:08.903,kph,225.604,12.0,14.0,0.0,9.0,16.0,0.0,Sebastian Vettel,Ferrari,1:04.430,1:03.667,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Austria,2019-06-30,kubica,Robert,Kubica,1984-12-07,Polish,williams,Williams,British,20,0.0,17,68,+3 Laps,,20.0,55.0,1:10.964,kph,219.051,20.0,0.0,0.0,10.0,0.0,0.0,Lance Stroll,Racing Point,1:04.832,,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,hamilton,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1,26.0,2,52,Finished,4868452.0,1.0,52.0,1:27.369,kph,242.735,1.0,223.0,7.0,1.0,407.0,9.0,Lewis Hamilton,Mercedes,1:25.513,1:25.840,1:25.099
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,bottas,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,2,18.0,1,52,Finished,4893380.0,2.0,47.0,1:27.406,kph,242.633,2.0,184.0,2.0,1.0,407.0,9.0,Valtteri Bottas,Mercedes,1:25.750,1:25.672,1:25.093
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,leclerc,Charles,Leclerc,1997-10-16,Monegasque,ferrari,Ferrari,Italian,3,15.0,3,52,Finished,4898569.0,5.0,47.0,1:29.313,kph,237.452,5.0,120.0,0.0,2.0,243.0,0.0,Charles Leclerc,Ferrari,1:25.533,1:25.546,1:25.172
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,gasly,Pierre,Gasly,1996-02-07,French,red_bull,Red Bull,Austrian,4,12.0,5,52,Finished,4903144.0,8.0,48.0,1:29.544,kph,236.839,6.0,55.0,0.0,3.0,191.0,1.0,Pierre Gasly,Red Bull,1:26.273,1:26.038,1:25.590
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,max_verstappen,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,5,10.0,4,52,Finished,4907910.0,4.0,45.0,1:29.272,kph,237.561,3.0,136.0,1.0,3.0,191.0,1.0,Max Verstappen,Red Bull,1:25.700,1:25.848,1:25.276
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,sainz,Carlos,Sainz,1994-09-01,Spanish,mclaren,McLaren,British,6,8.0,13,52,Finished,4922091.0,11.0,50.0,1:29.757,kph,236.277,7.0,38.0,0.0,4.0,60.0,0.0,Carlos Sainz,McLaren,1:26.203,1:26.578,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,ricciardo,Daniel,Ricciardo,1989-07-01,Australian,renault,Renault,French,7,6.0,7,52,Finished,4922853.0,9.0,50.0,1:29.624,kph,236.628,10.0,22.0,0.0,5.0,39.0,0.0,Daniel Ricciardo,Renault,1:26.428,1:26.283,1:26.182
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,raikkonen,Kimi,Räikkönen,1979-10-17,Finnish,alfa,Alfa Romeo,Swiss,8,4.0,12,52,Finished,4933992.0,14.0,51.0,1:30.034,kph,235.551,8.0,25.0,0.0,6.0,26.0,0.0,Kimi Räikkönen,Alfa Romeo,1:26.558,1:26.546,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,kvyat,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,9,2.0,17,52,Finished,4935172.0,12.0,51.0,1:29.910,kph,235.875,14.0,12.0,0.0,8.0,19.0,0.0,Daniil Kvyat,Toro Rosso,1:26.721,,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,hulkenberg,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,10,1.0,10,52,Finished,4941185.0,13.0,51.0,1:29.949,kph,235.773,11.0,17.0,0.0,5.0,39.0,0.0,Nico Hülkenberg,Renault,1:26.568,1:26.397,1:26.386
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,norris,Lando,Norris,1999-11-13,British,mclaren,McLaren,British,11,0.0,8,52,Finished,4942733.0,10.0,50.0,1:29.636,kph,236.596,9.0,22.0,0.0,4.0,60.0,0.0,Lando Norris,McLaren,1:26.079,1:26.385,1:26.224
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,albon,Alexander,Albon,1996-03-23,Thai,toro_rosso,Toro Rosso,Italian,12,0.0,9,52,Finished,4944069.0,15.0,46.0,1:30.872,kph,233.378,15.0,7.0,0.0,8.0,19.0,0.0,Alexander Albon,Toro Rosso,1:26.482,1:26.403,1:26.345
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,stroll,Lance,Stroll,1998-10-29,Canadian,racing_point,Racing Point,British,13,0.0,18,52,Finished,4949538.0,6.0,49.0,1:29.390,kph,237.248,16.0,6.0,0.0,7.0,19.0,0.0,Lance Stroll,Racing Point,1:26.762,,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,russell,George,Russell,1998-02-15,British,williams,Williams,British,14,0.0,19,51,+1 Lap,,16.0,50.0,1:31.013,kph,233.017,19.0,0.0,0.0,10.0,0.0,0.0,George Russell,Williams,1:27.789,,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,kubica,Robert,Kubica,1984-12-07,Polish,williams,Williams,British,15,0.0,20,51,+1 Lap,,17.0,50.0,1:31.509,kph,231.754,20.0,0.0,0.0,10.0,0.0,0.0,Robert Kubica,Williams,1:28.257,,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,vettel,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,16,0.0,6,51,+1 Lap,,3.0,46.0,1:28.733,kph,239.004,4.0,123.0,0.0,2.0,243.0,0.0,Sebastian Vettel,Ferrari,1:25.898,1:26.023,1:25.787
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,perez,Sergio,Pérez,1990-01-26,Mexican,racing_point,Racing Point,British,17,0.0,15,51,+1 Lap,,7.0,50.0,1:29.456,kph,237.072,13.0,13.0,0.0,7.0,19.0,0.0,Sergio Pérez,Racing Point,1:26.649,1:26.928,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,giovinazzi,Antonio,Giovinazzi,1993-12-14,Italian,alfa,Alfa Romeo,Swiss,18,0.0,11,18,Spun off,,18.0,17.0,1:32.464,kph,229.36,18.0,1.0,0.0,6.0,26.0,0.0,Antonio Giovinazzi,Alfa Romeo,1:26.449,1:26.519,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,grosjean,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,19,0.0,14,9,Collision,,20.0,4.0,1:34.350,kph,224.775,17.0,2.0,0.0,9.0,16.0,0.0,Romain Grosjean,Haas F1 Team,1:26.347,1:26.757,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,UK,2019-07-14,kevin_magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,20,0.0,16,6,Collision,,19.0,5.0,1:33.425,kph,227.001,12.0,14.0,0.0,9.0,16.0,0.0,Kevin Magnussen,Haas F1 Team,1:26.662,,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,max_verstappen,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,1,26.0,2,64,Finished,6271275.0,1.0,61.0,1:16.645,kph,214.839,3.0,162.0,2.0,3.0,217.0,2.0,Max Verstappen,Red Bull,1:12.593,1:12.427,1:12.113
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,vettel,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,2,18.0,20,64,Finished,6278608.0,2.0,63.0,1:16.794,kph,214.423,4.0,141.0,0.0,2.0,261.0,0.0,Sebastian Vettel,Ferrari,,,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,kvyat,Daniil,Kvyat,1994-04-26,Russian,toro_rosso,Toro Rosso,Italian,3,15.0,14,64,Finished,6279580.0,6.0,61.0,1:17.708,kph,211.9,8.0,27.0,0.0,5.0,42.0,0.0,Daniil Kvyat,Toro Rosso,1:13.278,1:13.135,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,stroll,Lance,Stroll,1998-10-29,Canadian,racing_point,Racing Point,British,4,12.0,15,64,Finished,6280241.0,8.0,61.0,1:17.831,kph,211.566,12.0,18.0,0.0,7.0,31.0,0.0,Lance Stroll,Racing Point,1:13.256,1:13.450,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,sainz,Carlos,Sainz,1994-09-01,Spanish,mclaren,McLaren,British,5,10.0,7,64,Finished,6280858.0,9.0,63.0,1:17.841,kph,211.538,7.0,48.0,0.0,4.0,70.0,0.0,Carlos Sainz,McLaren,1:13.221,1:12.632,1:12.897
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,albon,Alexander,Albon,1996-03-23,Thai,toro_rosso,Toro Rosso,Italian,6,8.0,16,64,Finished,6281327.0,10.0,63.0,1:17.850,kph,211.514,15.0,15.0,0.0,5.0,42.0,0.0,Lando Norris,McLaren,1:13.333,,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,grosjean,Romain,Grosjean,1986-04-17,French,haas,Haas F1 Team,American,7,6.0,6,64,Finished,6288113.0,7.0,55.0,1:17.746,kph,211.797,17.0,8.0,0.0,8.0,26.0,0.0,Romain Grosjean,Haas F1 Team,1:13.146,1:12.769,1:12.851
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,kevin_magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,8,4.0,12,64,Finished,6290040.0,5.0,62.0,1:17.507,kph,212.45,13.0,18.0,0.0,8.0,26.0,0.0,Kevin Magnussen,Haas F1 Team,1:13.103,1:12.789,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,hamilton,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,9,2.0,1,64,Finished,6290942.0,12.0,64.0,1:18.811,kph,208.935,1.0,225.0,7.0,1.0,409.0,9.0,Lewis Hamilton,Mercedes,1:12.852,1:12.149,1:11.767
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,kubica,Robert,Kubica,1984-12-07,Polish,williams,Williams,British,10,1.0,18,64,Finished,6296262.0,13.0,63.0,1:19.062,kph,208.271,19.0,1.0,0.0,10.0,1.0,0.0,George Russell,Williams,1:14.721,,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,russell,George,Russell,1998-02-15,British,williams,Williams,British,11,0.0,17,64,Finished,6297679.0,3.0,60.0,1:17.485,kph,212.51,20.0,0.0,0.0,10.0,1.0,0.0,Alexander Albon,Toro Rosso,1:13.461,,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,raikkonen,Kimi,Räikkönen,1979-10-17,Finnish,alfa,Alfa Romeo,Swiss,12,0.0,5,64,Finished,6313489.0,15.0,60.0,1:19.563,kph,206.96,9.0,25.0,0.0,9.0,26.0,0.0,Kimi Räikkönen,Alfa Romeo,1:13.066,1:12.519,1:12.538
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,giovinazzi,Antonio,Giovinazzi,1993-12-14,Italian,alfa,Alfa Romeo,Swiss,13,0.0,11,64,Finished,6315124.0,14.0,60.0,1:19.300,kph,207.646,18.0,1.0,0.0,9.0,26.0,0.0,Antonio Giovinazzi,Alfa Romeo,1:13.170,1:12.786,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,gasly,Pierre,Gasly,1996-02-07,French,red_bull,Red Bull,Austrian,14,0.0,4,61,Collision,,4.0,56.0,1:17.495,kph,212.483,6.0,55.0,0.0,3.0,217.0,2.0,Pierre Gasly,Red Bull,1:12.991,1:12.385,1:12.522
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,bottas,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,15,0.0,3,56,Accident,,11.0,54.0,1:18.272,kph,210.374,2.0,184.0,2.0,1.0,409.0,9.0,Valtteri Bottas,Mercedes,1:13.075,1:12.424,1:12.129
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,hulkenberg,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,16,0.0,9,39,Accident,,17.0,18.0,1:29.576,kph,183.826,14.0,17.0,0.0,6.0,39.0,0.0,Nico Hülkenberg,Renault,1:13.186,1:12.766,1:13.126
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,leclerc,Charles,Leclerc,1997-10-16,Monegasque,ferrari,Ferrari,Italian,17,0.0,10,27,Accident,,16.0,17.0,1:27.697,kph,187.764,5.0,120.0,0.0,2.0,261.0,0.0,Charles Leclerc,Ferrari,1:12.229,1:12.344,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,norris,Lando,Norris,1999-11-13,British,mclaren,McLaren,British,18,0.0,19,25,Power loss,,18.0,16.0,1:31.081,kph,180.788,10.0,22.0,0.0,4.0,70.0,0.0,Robert Kubica,Williams,1:14.839,,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,ricciardo,Daniel,Ricciardo,1989-07-01,Australian,renault,Renault,French,19,0.0,13,13,Exhaust,,19.0,10.0,1:32.654,kph,177.719,11.0,22.0,0.0,6.0,39.0,0.0,Daniel Ricciardo,Renault,1:13.131,1:12.799,
2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Germany,2019-07-28,perez,Sergio,Pérez,1990-01-26,Mexican,racing_point,Racing Point,British,20,0.0,8,1,Spun off,,,,,,,16.0,13.0,0.0,7.0,31.0,0.0,Sergio Pérez,Racing Point,1:13.194,1:12.776,1:13.065
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,hamilton,Lewis,Hamilton,1985-01-07,British,mercedes,Mercedes,German,1,25.0,3,70,Finished,5703796.0,2.0,60.0,1:18.528,kph,200.84,1.0,250.0,8.0,1.0,438.0,10.0,Lewis Hamilton,Mercedes,1:16.068,1:15.548,1:14.769
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,max_verstappen,Max,Verstappen,1997-09-30,Dutch,red_bull,Red Bull,Austrian,2,19.0,1,70,Finished,5721592.0,1.0,69.0,1:17.103,kph,204.552,3.0,181.0,2.0,3.0,244.0,2.0,Max Verstappen,Red Bull,1:15.817,1:15.573,1:14.572
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,vettel,Sebastian,Vettel,1987-07-03,German,ferrari,Ferrari,Italian,3,15.0,5,70,Finished,5765229.0,4.0,65.0,1:19.786,kph,197.673,4.0,156.0,0.0,2.0,288.0,0.0,Sebastian Vettel,Ferrari,1:16.452,1:15.885,1:15.071
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,leclerc,Charles,Leclerc,1997-10-16,Monegasque,ferrari,Ferrari,Italian,4,12.0,4,70,Finished,5769046.0,5.0,49.0,1:20.493,kph,195.937,5.0,132.0,0.0,2.0,288.0,0.0,Charles Leclerc,Ferrari,1:16.337,1:15.792,1:15.043
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,sainz,Carlos,Sainz,1994-09-01,Spanish,mclaren,McLaren,British,5,10.0,8,69,+1 Lap,,10.0,66.0,1:21.002,kph,194.706,7.0,58.0,0.0,4.0,82.0,0.0,Carlos Sainz,McLaren,1:16.493,1:16.308,1:15.852
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,gasly,Pierre,Gasly,1996-02-07,French,red_bull,Red Bull,Austrian,6,8.0,6,69,+1 Lap,,12.0,65.0,1:21.045,kph,194.602,6.0,63.0,0.0,3.0,244.0,2.0,Pierre Gasly,Red Bull,1:16.716,1:16.393,1:15.450
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,raikkonen,Kimi,Räikkönen,1979-10-17,Finnish,alfa,Alfa Romeo,Swiss,7,6.0,10,69,+1 Lap,,9.0,65.0,1:20.880,kph,195.0,8.0,31.0,0.0,7.0,32.0,0.0,Kimi Räikkönen,Alfa Romeo,1:16.506,1:16.518,1:16.041
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,bottas,Valtteri,Bottas,1989-08-28,Finnish,mercedes,Mercedes,German,8,4.0,2,69,+1 Lap,,3.0,59.0,1:19.331,kph,198.807,2.0,188.0,2.0,1.0,438.0,10.0,Valtteri Bottas,Mercedes,1:16.078,1:15.669,1:14.590
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,norris,Lando,Norris,1999-11-13,British,mclaren,McLaren,British,9,2.0,7,69,+1 Lap,,13.0,65.0,1:21.188,kph,194.26,10.0,24.0,0.0,4.0,82.0,0.0,Lando Norris,McLaren,1:16.697,1:16.060,1:15.800
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,albon,Alexander,Albon,1996-03-23,Thai,toro_rosso,Toro Rosso,Italian,10,1.0,12,69,+1 Lap,,7.0,65.0,1:20.621,kph,195.626,15.0,16.0,0.0,5.0,43.0,0.0,Alexander Albon,Toro Rosso,1:16.912,1:16.687,
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,perez,Sergio,Pérez,1990-01-26,Mexican,racing_point,Racing Point,British,11,0.0,16,69,+1 Lap,,15.0,47.0,1:21.734,kph,192.962,16.0,13.0,0.0,8.0,31.0,0.0,George Russell,Williams,1:17.031,,
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,hulkenberg,Nico,Hülkenberg,1987-08-19,German,renault,Renault,French,12,0.0,11,69,+1 Lap,,14.0,59.0,1:21.650,kph,193.161,14.0,17.0,0.0,6.0,39.0,0.0,Nico Hülkenberg,Renault,1:16.790,1:16.565,
2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Hungary,2019-08-04,kevin_magnussen,Kevin,Magnussen,1992-10-05,Danish,haas,Haas F1 Team,American,13,0.0,14,69,+1 Lap,,11.0,67.0,1:21.008,kph,194.691,13.0,18.0,0.0,9.0,26.0,0.0,Antonio Giovinazzi,Alfa Romeo,1:16.894,1:16.804,
